date,open,high,low,close,adjusted_close,volume,ticker
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.03462219238281,133560800,AAPL
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,76.9595947265625,153532400,AAPL
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,77.90603637695312,80791200,AAPL
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,78.2667236328125,87642800,AAPL
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,78.69754791259766,104491200,AAPL
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.01979064941406,87560400,AAPL
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,80.24188995361328,137250400,AAPL
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,80.71630096435547,95654400,AAPL
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,83.26516723632812,147712400,AAPL
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,85.40738677978516,166651600,AAPL
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,81.30693054199219,201662400,AAPL
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.00890350341797,200146000,AAPL
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.02311706542969,138808800,AAPL
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,85.2234115600586,165428800,AAPL
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.10480499267578,114406400,AAPL
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.13870239257812,96820400,AAPL
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,84.65217590332031,264476000,AAPL
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,86.86699676513672,135445200,AAPL
2020-06-23,91.0,93.09500122070312,90.56749725341795,91.63249969482422,88.72113800048828,212155600,AAPL
2020-06-24,91.25,92.19750213623048,89.62999725341797,90.01499938964844,87.155029296875,192623200,AAPL
2020-06-25,90.1750030517578,91.25,89.39250183105469,91.20999908447266,88.31208038330078,137522400,AAPL
2020-06-26,91.10250091552734,91.33000183105467,88.25499725341797,88.40750122070312,85.59860229492188,205256800,AAPL
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,87.57135772705078,130646000,AAPL
2020-06-30,90.0199966430664,91.49500274658205,90.0,91.1999969482422,88.3023681640625,140223200,AAPL
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,88.13536071777344,110737200,AAPL
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,88.13536071777344,114041600,AAPL
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,90.49298858642578,118655600,AAPL
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658205,93.17250061035156,90.2122039794922,112424400,AAPL
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,92.31326293945312,117092000,AAPL
2020-07-09,96.2624969482422,96.31749725341795,94.67250061035156,95.75250244140624,92.7102508544922,125642800,AAPL
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105467,95.91999816894533,92.8724365234375,90257200,AAPL
2020-07-13,97.26499938964844,99.95500183105467,95.25749969482422,95.47750091552734,92.4439926147461,191649200,AAPL
2020-07-14,94.83999633789062,97.25499725341795,93.87750244140624,97.05750274658205,93.97378540039062,170989200,AAPL
2020-07-15,98.98999786376952,99.24749755859376,96.48999786376952,97.7249984741211,94.62007904052734,153198000,AAPL
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,93.45578002929688,110577600,AAPL
2020-07-17,96.9875030517578,97.14749908447266,95.83999633789062,96.32749938964844,93.26698303222656,92186800,AAPL
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894533,95.23249816894533,90318000,AAPL
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,93.9181137084961,103433200,AAPL
2020-07-22,96.69249725341795,97.9749984741211,96.60250091552734,97.27249908447266,94.18196868896484,89001600,AAPL
2020-07-23,96.99749755859376,97.07749938964844,92.01000213623048,92.84500122070312,89.89512634277344,197004400,AAPL
2020-07-24,90.9875030517578,92.97000122070312,89.1449966430664,92.61499786376952,89.67241668701172,185438800,AAPL
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859376,91.79768371582033,121214000,AAPL
2020-07-28,94.36750030517578,94.5500030517578,93.24749755859376,93.25250244140624,90.28966522216795,103625600,AAPL
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.02037811279295,90329200,AAPL
2020-07-30,94.1875,96.29750061035156,93.76750183105467,96.19000244140624,93.1338348388672,158130000,AAPL
2020-07-31,102.88500213623048,106.41500091552734,100.8249969482422,106.26000213623048,102.88391876220705,374336800,AAPL
2020-08-03,108.1999969482422,111.6374969482422,107.89250183105467,108.9375,105.4763412475586,308151200,AAPL
2020-08-04,109.13249969482422,110.79000091552734,108.3874969482422,109.66500091552734,106.1807098388672,173071600,AAPL
2020-08-05,109.37750244140624,110.39250183105467,108.89749908447266,110.0625,106.56559753417967,121776800,AAPL
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,110.28358459472656,202428800,AAPL
2020-08-07,113.20500183105467,113.6750030517578,110.2925033569336,111.1125030517578,107.77620697021484,198045600,AAPL
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,109.34269714355467,212403600,AAPL
2020-08-11,111.97000122070312,112.48249816894533,109.10749816894533,109.375,106.09087371826172,187902400,AAPL
2020-08-12,110.49749755859376,113.2750015258789,110.29750061035156,113.01000213623048,109.61669921875,165598000,AAPL
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376952,115.01000213623048,111.55667114257812,210082000,AAPL
2020-08-14,114.83000183105467,115.0,113.04499816894533,114.90750122070312,111.45726013183594,165565200,AAPL
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894533,111.1662368774414,119561600,AAPL
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,112.09259033203124,105633600,AAPL
2020-08-19,115.98249816894533,117.1624984741211,115.61000061035156,115.7074966430664,112.23323059082033,145538000,AAPL
2020-08-20,115.75,118.39250183105467,115.73249816894533,118.2750015258789,114.72361755371094,126907200,AAPL
2020-08-21,119.2624969482422,124.86750030517578,119.25,124.37000274658205,120.63562774658205,338054800,AAPL
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894533,122.07844543457033,345937600,AAPL
2020-08-25,124.69750213623048,125.18000030517578,123.05249786376952,124.8249969482422,121.07694244384766,211495600,AAPL
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,122.7234878540039,163022400,AAPL
2020-08-27,127.14250183105467,127.48500061035156,123.8324966430664,125.01000213623048,121.25641632080078,155552400,AAPL
2020-08-28,126.0124969482422,126.44249725341795,124.57749938964844,124.80750274658205,121.05996704101562,187630000,AAPL
2020-08-31,127.58000183105467,131.0,126.0,129.0399932861328,125.16539764404295,225702700,AAPL
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,130.15106201171875,151948100,AAPL
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,127.45452880859376,200119000,AAPL
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341795,117.25042724609376,257599600,AAPL
2020-09-04,120.06999969482422,123.6999969482422,110.88999938964844,120.95999908447266,117.32801055908205,332607200,AAPL
2020-09-08,113.9499969482422,118.98999786376952,112.68000030517578,112.81999969482422,109.43241119384766,231366600,AAPL
2020-09-09,117.26000213623048,119.13999938964844,115.26000213623048,117.31999969482422,113.79729461669922,176940500,AAPL
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376952,110.0823211669922,182274400,AAPL
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,108.63703155517578,180860300,AAPL
2020-09-14,114.72000122070312,115.93000030517578,112.8000030517578,115.36000061035156,111.89616394042967,140150100,AAPL
2020-09-15,118.33000183105467,118.83000183105467,113.61000061035156,115.54000091552734,112.0707550048828,184642000,AAPL
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341795,108.7631607055664,154679000,AAPL
2020-09-17,109.72000122070312,112.1999969482422,108.70999908447266,110.33999633789062,107.02689361572266,178011000,AAPL
2020-09-18,110.4000015258789,110.87999725341795,106.08999633789062,106.83999633789062,103.63198852539062,287104900,AAPL
2020-09-21,104.54000091552734,110.19000244140624,103.0999984741211,110.08000183105467,106.77469635009766,195713800,AAPL
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859376,108.4527359008789,183055400,AAPL
2020-09-23,111.62000274658205,112.11000061035156,106.7699966430664,107.12000274658205,103.90357208251952,150718700,AAPL
2020-09-24,105.16999816894533,110.25,105.0,108.22000122070312,104.97054290771484,167743300,AAPL
2020-09-25,108.43000030517578,112.44000244140624,107.66999816894533,112.27999877929688,108.9086456298828,149981400,AAPL
2020-09-28,115.01000213623048,115.31999969482422,112.77999877929688,114.95999908447266,111.50814819335938,137672400,AAPL
2020-09-29,114.5500030517578,115.30999755859376,113.56999969482422,114.08999633789062,110.66426849365234,99382200,AAPL
2020-09-30,113.79000091552734,117.26000213623048,113.62000274658205,115.80999755859376,112.33263397216795,142675200,AAPL
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105467,116.79000091552734,113.28319549560548,116120400,AAPL
2020-10-02,112.88999938964844,115.37000274658205,112.22000122070312,113.0199966430664,109.62643432617188,144712000,AAPL
2020-10-05,113.91000366210938,116.6500015258789,113.5500030517578,116.5,113.00193786621094,106243800,AAPL
2020-10-06,115.6999969482422,116.12000274658205,112.25,113.16000366210938,109.7622299194336,161498200,AAPL
2020-10-07,114.62000274658205,115.5500030517578,114.12999725341795,115.08000183105467,111.62458038330078,96849000,AAPL
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,111.51785278320312,83477200,AAPL
2020-10-09,115.27999877929688,117.0,114.91999816894533,116.97000122070312,113.45783233642578,100506900,AAPL
2020-10-12,120.05999755859376,125.18000030517578,119.27999877929688,124.4000015258789,120.66474151611328,240226800,AAPL
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,117.46380615234376,262330500,AAPL
2020-10-14,121.0,123.02999877929688,119.62000274658205,121.19000244140624,117.55109405517578,150712000,AAPL
2020-10-15,118.72000122070312,121.1999969482422,118.1500015258789,120.70999908447266,117.08551025390624,112559200,AAPL
2020-10-16,121.27999877929688,121.5500030517578,118.80999755859376,119.0199966430664,115.44625091552734,115393800,AAPL
2020-10-19,119.95999908447266,120.41999816894533,115.66000366210938,115.9800033569336,112.49754333496094,120639300,AAPL
2020-10-20,116.1999969482422,118.9800033569336,115.62999725341795,117.51000213623048,113.98160552978516,124423700,AAPL
2020-10-21,116.66999816894533,118.70999908447266,116.4499969482422,116.87000274658205,113.36083221435548,89946000,AAPL
2020-10-22,117.4499969482422,118.04000091552734,114.58999633789062,115.75,112.27444458007812,101988000,AAPL
2020-10-23,116.38999938964844,116.5500030517578,114.27999877929688,115.04000091552734,111.58577728271484,82572600,AAPL
2020-10-26,114.01000213623048,116.5500030517578,112.87999725341795,115.0500030517578,111.595458984375,111850700,AAPL
2020-10-27,115.48999786376952,117.27999877929688,114.54000091552734,116.5999984741211,113.09893798828124,92276800,AAPL
2020-10-28,115.0500030517578,115.43000030517578,111.0999984741211,111.1999969482422,107.86107635498048,143937800,AAPL
2020-10-29,112.37000274658205,116.93000030517578,112.1999969482422,115.31999969482422,111.8573760986328,146129200,AAPL
2020-10-30,111.05999755859376,111.98999786376952,107.72000122070312,108.86000061035156,105.59134674072266,190272600,AAPL
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,105.50404357910156,122866900,AAPL
2020-11-03,109.66000366210938,111.48999786376952,108.7300033569336,110.44000244140624,107.12389373779295,107624400,AAPL
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.9499969482422,111.49847412109376,138235500,AAPL
2020-11-05,117.9499969482422,119.62000274658205,116.87000274658205,119.02999877929688,115.4559555053711,126387100,AAPL
2020-11-06,118.31999969482422,119.1999969482422,116.12999725341795,118.69000244140624,115.32481384277344,114457900,AAPL
2020-11-09,120.5,121.98999786376952,116.0500030517578,116.31999969482422,113.02198791503906,154515300,AAPL
2020-11-10,115.5500030517578,117.58999633789062,114.12999725341795,115.97000122070312,112.68190002441406,138023400,AAPL
2020-11-11,117.19000244140624,119.62999725341795,116.44000244140624,119.48999786376952,116.10211181640624,112295000,AAPL
2020-11-12,119.62000274658205,120.52999877929688,118.56999969482422,119.20999908447266,115.83004760742188,103162300,AAPL
2020-11-13,119.44000244140624,119.66999816894533,117.87000274658205,119.26000213623048,115.8786163330078,81581900,AAPL
2020-11-16,118.91999816894533,120.98999786376952,118.1500015258789,120.3000030517578,116.88915252685548,91183000,AAPL
2020-11-17,119.5500030517578,120.66999816894533,118.95999908447266,119.38999938964844,116.00495147705078,74271000,AAPL
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,114.68350982666016,76322100,AAPL
2020-11-19,117.58999633789062,119.05999755859376,116.80999755859376,118.63999938964844,115.27619934082033,74113000,AAPL
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,114.01304626464844,73604300,AAPL
2020-11-23,117.18000030517578,117.62000274658205,113.75,113.8499984741211,110.62201690673828,127959300,AAPL
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894533,111.90459442138672,113874200,AAPL
2020-11-25,115.5500030517578,116.75,115.16999816894533,116.02999877929688,112.74020385742188,76499200,AAPL
2020-11-27,116.56999969482422,117.48999786376952,116.22000122070312,116.58999633789062,113.28433227539062,46691300,AAPL
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859376,119.0500030517578,115.6745834350586,169410200,AAPL
2020-12-01,121.01000213623048,123.47000122070312,120.01000213623048,122.72000122070312,119.24053192138672,127728200,AAPL
2020-12-02,122.0199966430664,123.37000274658205,120.88999938964844,123.08000183105467,119.59032440185548,89004200,AAPL
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140624,119.45430755615234,78967600,AAPL
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,118.78385162353516,78260400,AAPL
2020-12-07,122.30999755859376,124.56999969482422,122.25,123.75,120.24132537841795,86712000,AAPL
2020-12-08,124.37000274658205,124.9800033569336,123.08999633789062,124.37999725341795,120.85346221923828,82225500,AAPL
2020-12-09,124.52999877929688,125.9499969482422,121.0,121.77999877929688,118.32718658447266,115089200,AAPL
2020-12-10,120.5,123.87000274658205,120.1500015258789,123.23999786376952,119.74577331542967,81312200,AAPL
2020-12-11,122.43000030517578,122.76000213623048,120.5500030517578,122.41000366210938,118.93931579589844,86939800,AAPL
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,118.32718658447266,79184500,AAPL
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341795,127.87999725341795,124.25421142578124,157243700,AAPL
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859376,127.80999755859376,124.18621063232422,98208600,AAPL
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,125.05097198486328,94359800,AAPL
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658205,126.66000366210938,123.0688247680664,192541500,AAPL
2020-12-21,125.0199966430664,128.30999755859375,123.4499969482422,128.22999572753906,124.59430694580078,121251600,AAPL
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,128.1407928466797,168904800,AAPL
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,127.24690246582033,88223700,AAPL
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,128.22830200195312,54930100,AAPL
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,132.81442260742188,124486200,AAPL
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,131.0460205078125,121047300,AAPL
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,129.92864990234375,96452100,AAPL
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,128.92788696289062,99116600,AAPL
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623048,129.41000366210938,125.74085235595705,143301900,AAPL
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,127.29547882080078,97664900,AAPL
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341795,126.5999984741211,123.0105209350586,155088000,AAPL
